participant	text_id	sentence_id	text	token_count	fix_count	fix_prob	mean_fix_dur	first_fix_dur	first_pass_dur	tot_fix_dur	refix_count	reread_prob	tot_regr_from_dur
avg	4-46	4449	Dit tirannieke optreden miste zijn uitwerking niet, zeker niet op iemand die toch al wat nerveus aangelegd was.	18	15.125	10.5	2416.4791666666665	2412.125	2918.375	3112.5	0.75	2.5	448.75
avg	4-102	4777	Ik zal het nooit vergeten.	5	3.0	2.25	467.375	452.75	469.625	562.875	0.125	0.25	50.375
avg	4-130	4940	Maar omdat dit allemaal geen zin heeft als John ook zijn alibi kan bewijzen, schrijft ze hem een anoniem briefje dat hem naar een afgelegen plaats moet lokken, waar het uiterst onwaarschijnlijk is dat iemand hem zal zien.	38	31.0	18.875	5041.9375	4976.125	5585.875	6525.5	4.0	6.5	1974.375
avg	4-10	4201	En in dit geval is er verschrikkelijk weinig bewijsmateriaal.	9	7.5	4.875	1245.1458333333333	1282.375	1421.875	1710.375	1.125	1.75	485.625
avg	1-5	0	De enorme belangstelling die het publiek toonde voor wat indertijd bekend stond als 'de zaak Styles', wordt nu wat minder.	20	27.0	12.900000000000002	3287.8194444444443	3325.0	3654.2999999999997	5570.3	8.299999999999999	7.0	970.5999999999999
avg	4-140	4998	En als ze al netjes op een rijtje stonden, zou er geen enkele aanleiding zijn om ze weer recht te zetten, tenzij er intussen iemand aan gezeten had.	28	21.5	13.75	3511.25	3542.875	3676.0	4427.625	3.875	4.625	1390.5
avg	4-153	5084	Maar waarom zou hij dat doen?	6	2.875	2.375	520.125	522.625	539.375	539.375	0.0	0.125	21.25
avg	4-102	4776	Het was het vreselijkste uur van mijn leven.	8	6.625	4.375	954.5625	951.0	1095.625	1205.5	0.5	1.125	164.375
avg	3-112	3717	Hoewel ik het mezelf niet wilde bekennen, zat ik nogal met Mary Cavendish.	13	12.0	7.0	1914.1541666666665	1855.25	2106.375	2632.25	2.0	2.5	552.625
avg	1-45	298	Alles wat ik van u vraag is uw ogen goed de kost te geven.	14	9.100000000000001	4.8	1463.7833333333333	1451.3999999999999	1518.9	1757.9000000000003	1.0999999999999999	1.5000000000000002	499.49999999999994
avg	3-118	3769	Wat zeg je? riep Poirot, zo te zien stomverbaasd. Bauerstein	10	9.25	4.25	1499.8125	1442.25	1677.0	2188.0	1.625	2.5	1600.125
avg	3-114	3739	We zullen momenteel nog niets zeggen.	6	5.375	4.0	774.375	794.625	875.75	953.625	0.5	1.125	18.375
avg	3-56	3184	Omdat nu juist uw intuÃ‚Â´tie niets tegen meneer Inglethorp heeft.	10	12.875	6.125	1717.7395833333335	1728.625	1958.625	2738.5	3.25	2.875	1248.875
avg	3-48	3102	Denk je dat het de baard is?	7	5.375	2.625	787.2916666666666	813.875	852.0	1026.0	0.875	1.25	264.375
avg	3-156	4103	Hydrochloride van strychnine, zei hij over zijn schouder en neuriede verder.	11	12.5	6.125	1493.0041666666666	1517.375	2091.0	2721.625	2.25	3.0	1088.125
avg	4-43	4420	U ontkent dat u op negenentwintig juni een zwarte baard besteld hebt bij de firma Parkson?	16	10.75	7.375	1817.9375	1820.875	2204.375	2386.625	0.5	1.625	256.25
avg	3-130	3872	Hij vroeg Dorcas iets over een bel en bleek toen zo in de wolken te zijn door haar antwoord, dat hij van gekkigheid niet meer wist, wat hij doen moest, zoals u ziet.	33	22.125	15.25	3692.2291666666665	3698.75	3944.375	4378.375	2.0	3.375	969.5
avg	2-171	2671	Zijn woorden bezorgden me een onplezierig gevoel.	7	4.8999999999999995	3.7999999999999994	806.3	840.0	916.8000000000001	944.9	0.2	0.7000000000000001	20.2
avg	2-168	2654	Nieuwsgierig keek ik hem aan.	5	4.300000000000001	2.4	674.9	676.1999999999999	777.6999999999999	930.6	0.6	0.8999999999999999	158.10000000000002
avg	3-119	3788	Het is zelfs nooit bij me opgekomen.	7	4.875	3.0	830.3125	855.25	875.25	1013.0	0.75	1.0	979.375
avg	2-164	2615	Nou, de getuigenverklaring van Lawrence Cavendish bijvoorbeeld?	7	7.4	4.6	1053.2083333333333	1047.2	1251.1	1516.2	0.9999999999999999	1.8000000000000003	383.3
avg	4-46	4446	Het gezicht van Lawrence werd groen.	6	5.0	3.375	844.5625	846.5	886.75	917.875	0.125	0.5	319.375
avg	1-50	334	Nee, we zitten allemaal op zwart zaad.	7	5.5	3.9000000000000004	878.0333333333333	884.7	933.8999999999999	1072.3	0.8	0.9	291.8
avg	1-158	1140	Zo gaat het, als ik er niet ben om overal op te letten.	13	7.8	5.500000000000001	1521.75	1542.2	1623.2	1742.7	0.7	0.9999999999999999	371.2
avg	2-159	2583	Zijn kleren, zijn baard, zijn bril die zijn ogen verbergt, dat zijn de in het oog springende kenmerken van zijn verschijning.	21	16.7	10.500000000000004	2909.2500000000005	2945.8	3147.0000000000005	3426.7000000000003	1.4000000000000001	2.4000000000000004	832.0
avg	2-8	1330	Dus mevrouw Cavendish stond bij het blad, en schonk in.	10	10.0	4.8	1225.0166666666667	1265.8	1444.7	1981.2	2.4	2.6	354.4
avg	3-74	3367	Mijn trots verbood me vragen te stellen.	7	8.125	3.875	1176.0625	1174.625	1217.625	1795.0	2.625	2.0	1024.5
avg	3-74	3366	Maar tot mijn verbazing zei hij, dat hij dat wel verwacht had en dat hij er heel blij om was.	20	11.625	8.5	1944.125	1967.375	2145.875	2290.5	0.625	1.75	314.25
avg	3-51	3135	Daar komt juffrouw Howard aan, zei Poirot plotseling.	8	8.5	4.875	1341.0520833333333	1255.25	1493.375	1828.75	1.5	1.625	342.875
avg	4-104	4797	Nu zitten we met een nieuw probleem.	7	4.75	2.875	758.375	768.25	821.375	854.375	0.25	0.5	252.125
avg	2-156	2557	Je kunt toch niet van mij verlangen dat ik geloof dat iemand zo stom kan zijn!	16	7.699999999999999	6.1000000000000005	1327.1333333333332	1349.7	1379.4	1471.7000000000003	0.5	0.8	59.1
avg	1-31	179	Ik zou het onmiddellijk voelen als hij in m'n buurt kwam.	11	7.8	5.700000000000001	1267.3999999999999	1252.8999999999999	1350.4999999999998	1590.0	0.7999999999999999	1.2000000000000002	139.39999999999998
avg	1-162	1183	Een luidruchtig gekraak kondigde de komst van Annie aan, zodat ik geen tijd meer had om daarop te reageren.	19	13.299999999999999	8.9	2487.8499999999995	2517.2999999999997	2640.4	2973.7000000000003	1.2999999999999998	1.8000000000000003	678.9000000000001
avg	4-77	4638	Maar die deur zat van binnen op slot! riep ik.	10	7.0	4.875	1379.625	1386.0	1437.0	1588.75	0.5	0.75	355.25
avg	4-31	4336	Waarvandaan was de brief geschreven?	5	7.25	2.5	829.8916666666667	775.75	863.5	1599.625	2.25	1.75	598.375
avg	2-97	2107	Toen ik terugliep, kwam ik een boer tegen, een al wat oudere man, die mij met sluwe oogjes aangluurde.	19	12.5	8.6	2306.733333333333	2322.2999999999997	2422.3	2575.9	0.8999999999999999	1.5000000000000002	944.5
avg	2-36	1569	Naderhand kunt u me dan zoveel vragen stellen als u maar wilt.	12	8.5	6.199999999999998	1411.9833333333331	1422.8999999999999	1482.3999999999999	1636.0	0.7999999999999999	0.9999999999999999	234.5
avg	4-74	4627	Nu het gezelschap tenslotte bijeen was, stond Poirot van zijn stoel op met het air van een populaire spreker en maakte een beleefd buiginkje naar zijn gehoor.	27	20.625	13.75	3595.708333333333	3614.875	4091.875	4436.25	1.625	3.5	989.0
avg	2-60	1802	En wat betreft de afgesloten deur, het is een heel eenvoudig slot.	12	10.1	6.2	1516.0500000000002	1539.3000000000002	1710.0000000000002	2041.8000000000002	1.6	2.1	484.99999999999994
avg	2-46	1656	Haar handdruk, de pijnlijke greep die ik me zo goed herinnerde, was een opluchting voor me.	16	12.4	8.9	2158.8500000000004	2187.1	2383.7999999999997	2572.2000000000003	0.9999999999999999	1.7000000000000002	330.4
avg	3-73	3355	Dat is een pak van mijn hart.	7	4.0	3.0	695.1875	713.25	746.625	788.375	0.25	0.5	135.5
avg	4-35	4370	Wat denk je, zou hij geloven dat Lawrence de schuldige is?	11	11.625	6.125	1520.0874999999999	1512.125	1699.125	2361.125	2.625	3.125	1397.625
avg	1-121	832	De overledene had niet de gave gehad liefde af te dwingen.	11	11.9	5.8	1638.7499999999998	1665.6999999999998	1808.5	2675.5000000000005	3.5000000000000004	3.0000000000000004	1120.9
avg	3-113	3727	Ik zou er in de verste verte niet aan gedacht hebben de dokter te verdenken, als Poirot me dat niet had gesuggereerd.	22	15.5	10.625	2884.1041666666665	2941.5	3121.375	3342.875	1.25	2.125	673.25
avg	1-112	754	Hij slaakte een kreet van verbazing toen hij mij zag.	10	5.999999999999999	5.1	1114.15	1122.9	1186.9	1212.1000000000001	0.1	0.6000000000000001	36.4
avg	2-60	1795	Poirot beantwoordde deze vragen categorisch, bijna werktuiglijk.	7	8.799999999999999	4.4	1307.7683333333332	1295.9	1551.0	1911.5	1.1	1.9000000000000004	758.7
avg	1-155	1109	Ja, zie je, hij was gisteren niet op dezelfde plaats als vandaag.	12	10.600000000000001	5.099999999999999	1575.3416666666665	1572.0	1669.5	2111.5	2.1000000000000005	2.0000000000000004	1127.7
avg	4-130	4941	Tot nu toe gaat alles goed.	6	3.875	2.0	672.3125	664.0	664.0	779.125	0.625	0.625	303.5
avg	2-127	2329	Ik dacht half en half dat hij van zijn stoel zou opstaan, maar hij bleef zitten, hoewel hij meesterlijk verbazing voorwendde.	21	14.3	9.700000000000001	2264.966666666667	2273.5000000000005	2419.0000000000005	2770.1000000000004	1.7000000000000002	2.0	458.9
avg	3-140	3958	Toen zei ik plotseling iets, waarvoor ik achteraf mijn tong wel had willen afbijten.	14	10.0	6.375	1666.2291666666667	1692.0	1910.125	2077.625	0.875	1.875	416.625
avg	1-45	297	Ik heb heel wat langer in deze wereld rondgekeken dan u.	11	6.8	5.8	1178.6999999999998	1211.3999999999999	1315.0999999999997	1330.6999999999998	0.1	0.7	64.3
avg	1-154	1103	Is dit de sleutel die zoek was?	7	4.9	3.0	696.8	664.4999999999999	692.8999999999999	949.6999999999999	1.0	1.2000000000000002	536.1
avg	4-132	4950	Waarschijnlijk kwam mevrouw Inglethorp eerder terug dan hij verwacht had.	10	8.75	5.5	1288.7395833333335	1332.375	1558.0	1770.375	0.75	2.125	210.625
avg	4-80	4656	Mevrouw Cavendish schrikt, laat haar kaars vallen, waardoor er kaarsvet op het tapijt spat.	14	12.875	9.125	2254.4791666666665	2241.125	2513.25	2686.0	0.875	2.125	364.0
avg	2-113	2219	De getuigenverklaring van Dorcas was op dit punt in hoofdzaak gelijkluidend aan wat Poirot en ik al hadden gehoord, dus zal ik hem hier niet herhalen.	26	19.5	13.400000000000002	3185.553333333334	3234.400000000001	3650.2000000000003	4100.5	1.9000000000000004	3.100000000000001	994.7999999999997
avg	3-39	3047	Dat zal ik doen, Dorcas, beloofde ik.	7	5.375	3.375	864.8749999999999	851.625	981.0	1155.375	0.75	1.25	251.625
avg	4-49	4472	Allen verklaarden zij eenstemmig dat het beslist zijn handschrift niet was en gaven als hun mening dat het de verdachte zijn handschrift in verdraaiÃ‚Â´ng zou kunnen zijn.	27	23.75	14.375	3741.5729166666665	3759.375	4618.125	5159.5	2.375	5.25	786.875
avg	2-160	2593	Waarom zou hij eraan twijfelen dat de man in diens kleren, met diens baard en bril, niet Alfred Inglethorp zelf was?	21	14.700000000000001	11.7	2727.2	2766.4999999999995	2873.2999999999997	3052.1	0.8999999999999999	1.5999999999999999	1313.1999999999998
avg	4-138	4981	Hij kijkt rond en zijn oog valt op ÃƒÂ  wat denk je, mon ami?	14	6.875	5.25	1175.25	1190.25	1232.75	1253.75	0.125	0.5	217.875
avg	1-97	629	Maar nee hoor, haar ijver om goed te doen was te sterk.	12	8.000000000000002	4.8	1411.4	1364.3	1455.1	1655.7	0.8	1.1	557.1
avg	2-71	1898	Toen wij er buiten flink de pas in hadden gezet, keek ik hem enige malen van opzij aan.	18	13.8	8.600000000000001	2225.958333333333	2180.9999999999995	2344.2999999999997	2813.7999999999997	1.7000000000000002	2.3000000000000007	780.4
avg	2-165	2623	Maar voor een leek was het een heel normale suggestie.	10	8.5	4.5	1300.1499999999999	1294.8	1368.0	1745.1000000000004	1.7000000000000002	1.8	1033.0
avg	3-60	3233	Maar Emily zelf... Ze brak af. Unknown48	7	7.625	2.75	1086.0	1121.875	1350.0	1819.5	2.125	2.0	410.25
avg	1-47	311	En wie is dokter Bauerstein? Hij logeert in het dorp voor een rustkuur; hij heeft een ernstige zenuwinzinking gehad.	19	17.2	9.1	2546.2999999999993	2643.3999999999996	2902.8999999999996	3458.2	2.6	3.5	1376.0
avg	2-14	1376	John verbrak de nogal pijnlijke stilte door, niet geheel ongedwongen, te zeggen: Ik heb u toch verteld, nietwaar, dat Inglethorp terug is?	22	21.1	13.200000000000001	3079.4	3078.1	3310.6	4180.0	4.0	4.4	714.8
avg	3-30	2983	Dat is mij best, maar het is allemaal wel erg geheimzinnig.	11	7.0	5.375	1273.625	1251.375	1311.375	1465.625	0.5	0.875	353.375
avg	1-155	1107	Maar waar heeft u die gevonden?	6	4.699999999999999	2.4	760.6000000000001	817.4	873.0	974.9000000000001	0.5	0.9000000000000001	653.4000000000001
avg	1-107	717	O nee, riep ik snel, daar hoef je niet bang voor te zijn.	13	8.8	6.000000000000001	1456.3666666666666	1453.9000000000003	1515.6000000000001	1724.2	1.0999999999999999	1.3	403.6
avg	1-169	1234	Ik was verbaasd over Poirots kalmte.	6	4.800000000000001	3.7	813.25	812.5	933.1	963.0	0.1	0.7	37.3
avg	4-128	4931	Als ze het daarbij gelaten hadden, is het best mogelijk dat de misdaad nooit met hen in verband gebracht was.	20	14.0	8.375	2484.4375	2446.625	2624.875	2868.25	0.875	1.625	1098.875
avg	1-41	259	Hoewel, ze zal het waarschijnlijk wel langs d'r kouwe kleren laten afglijden.	12	11.799999999999999	6.7	1675.6416666666667	1712.2	2127.2999999999997	2396.8	1.2	2.5	708.3
avg	4-6	4173	Ja, ze is typisch een van die vrouwen die zich in tegenspoed van haar beste kant laten zien.	18	9.875	7.25	1726.375	1723.125	1806.25	1941.375	0.5	1.0	333.25
avg	1-88	563	We moeten proberen de deur te forceren, denk ik.	9	5.8999999999999995	4.4	1151.35	1162.9	1212.4	1294.5	0.4	0.5	325.9
avg	3-45	3085	Hij had een groot papieren mes in z'n hand en 'Denk eraan, Dorcas', zegt-ie, 'je moet heel onderdanig doen.	19	15.5	9.5	2379.4375	2317.0	2561.875	3151.25	2.25	2.875	772.375
avg	3-120	3791	Natuurlijk, hij is Duitser van geboorte, zei Poirot peinzend, hoewel hij al zo lang in dit land praktijk uitoefent, dat niemand hem voor iets anders dan voor een Engelsman aanziet.	30	26.0	17.125	4465.916666666666	4527.875	4937.375	5655.5	3.0	4.25	1373.125
avg	1-47	310	Dat is dokter Bauerstein, zei John kortaf.	7	7.1000000000000005	4.2	1000.3083333333333	1034.5	1275.6	1441.3	0.8	1.7	61.300000000000004
avg	4-33	4354	Elizabeth Wells, tweede meisje op Styles, verklaarde dat ze, nadat ze naar bed was gegaan, zich herinnerd had dat ze de voordeur op de grendel gedaan had, in plaats van gewoon op slot, zoals meneer Inglethorp had gevraagd.	38	33.25	18.75	5303.0625	5324.125	5976.75	6838.125	4.0	6.5	1518.125
avg	1-70	449	Toen kreeg ze Dorcas, de binnenmeid, in 't oog, die net de eetkamer binnenging; ze riep tegen haar dat ze een paar postzegels naar het boudoir moest brengen.	28	23.600000000000005	13.600000000000003	3611.004761904762	3662.7999999999993	4115.299999999999	4927.599999999999	2.7000000000000006	4.4	1035.2
avg	1-144	1016	Het oog wil ook wat.	5	3.5	2.7	669.5	684.5	712.1	767.4999999999999	0.30000000000000004	0.5	196.4
avg	3-80	3427	Och, ze haalde haar schouders op, als het alleen maar de dorpsroddel is, die je erg vindt... !"	18	14.125	7.5	2020.7041666666664	2019.375	2417.25	2807.875	1.875	3.25	1350.875
avg	3-43	3071	Hij draaide hem om en om in zijn handen en bekeek hem van alle kanten.	15	9.0	6.125	1705.6875	1687.5	1723.875	1802.125	0.375	0.5	392.75
avg	3-124	3821	Toen ging ze haastig de kamer uit.	7	5.625	3.25	883.3958333333333	909.25	996.0	1088.75	0.875	1.125	267.625
avg	2-125	2311	Toen kwam de sensatie van de dag.	7	6.400000000000001	3.5	941.5566666666667	1021.4	1132.6000000000001	1414.0	1.3	1.7	663.9
avg	4-125	4911	Het was heel gemakkelijk voor haar.	6	4.0	2.625	823.5625	806.0	806.0	910.5	0.375	0.375	169.375
avg	2-66	1855	Ik had onmiddellijk spijt van mijn woorden.	7	5.1	3.9	847.75	881.0	946.5	984.6999999999999	0.2	0.7	69.69999999999999
avg	2-59	1790	Poirot zette het koffertje weer neer.	6	5.3	3.6	846.6999999999999	832.5999999999999	918.1999999999999	1114.9	0.9	0.8999999999999999	1773.5
avg	2-141	2447	Hij zag kans om uit handen van zo ongeveer de halve politiemacht van Europa te blijven.	16	11.0	8.100000000000001	1917.2666666666667	1914.6	2003.4	2312.2	1.3	1.5	482.9
avg	4-102	4775	Alles wat u gezegd heeft, monsieur Poirot, is volkomen waar.	10	5.625	4.625	989.625	1006.5	1095.125	1095.125	0.0	0.625	79.875
avg	3-161	4150	Het weer was omgeslagen en de scherpe, vlagerige wind deed herfstig aan.	12	10.0	6.375	1518.28125	1519.625	2079.875	2200.875	0.5	2.75	361.0
avg	2-8	1332	Toen liep ze naar het raam waar jij zat met mademoiselle Cynthia.	12	12.4	6.8	1784.8749999999998	1855.8999999999996	1961.7	2549.8	2.8000000000000003	3.0	1385.2000000000003
avg	3-132	3894	Langzaam begon ze te spreken; onderwijl liep ze de kamer op en neer, haar hoofd een beetje gebogen en haar slanke soepele lichaam elegant bewegend.	25	21.5	13.75	3450.385416666667	3449.125	3821.5	4392.375	2.5	4.375	1045.5
avg	3-126	3845	Als de boel maar netjes ligt, hoeft niemand zich eraan te ergeren.	12	9.125	5.625	1591.5208333333333	1590.0	1668.125	1965.125	1.25	1.5	740.75
avg	3-71	3331	Dat heb ik tijdens het vooronderzoek toch al verteld!	9	5.75	3.5	978.5	975.75	1091.75	1112.625	0.125	0.75	206.125
avg	1-91	589	Het was alsof hij versteend was door iets dat hij had gezien.	12	7.6000000000000005	5.6000000000000005	1330.1000000000001	1373.7	1445.5000000000002	1599.3000000000004	0.6	1.1	326.2
avg	1-6	7	Eigenlijk had ik hem nooit goed gekend.	7	7.3999999999999995	3.6	1046.0833333333335	1024.7	1125.7	1576.1999999999998	1.7999999999999998	1.7	1284.7
avg	4-124	4899	Hij kon immers wel nagaan dat hij in een zodanige positie verkeerde, dat de verdenking wel op hem moest vallen, en zo kwam hij op het buitengewoon slimme idee om voor een heleboel gefingeerde aanwijzingen tegen zichzelf te zorgen.	39	28.625	20.25	5009.8125	5020.375	5573.75	6040.75	2.25	4.5	931.5
avg	2-174	2692	Ik besefte heel goed wat dat betekende.	7	6.1	4.3	1002.5500000000001	991.5	1216.7	1347.4	0.6	1.5	404.8
avg	4-115	4843	Ik zou je wel kunnen vermoorden!	6	4.375	2.25	653.125	688.125	770.375	840.5	0.375	1.0	199.25
avg	3-6	2763	Hij wendde zich tot Inglethorp.	5	4.5	3.0	844.28125	830.5	958.375	1050.5	0.125	0.5	282.125
avg	3-161	4156	Ik zag op de achtergrond andere bedienden bijeen staan, een en al oog en oor.	15	11.25	6.875	1692.1875	1667.375	1789.375	2279.875	2.0	2.125	690.125
avg	1-69	441	En gedurende de rest van de weg naar huis somde ik de veelzijdige daden en triomfen van Hercule Poirot op.	20	14.3	8.400000000000002	2387.266666666667	2420.5	2736.3	2992.5000000000005	1.4	2.5	1153.0
avg	3-111	3707	Ik was met stomheid geslagen.	5	3.25	2.25	580.9375	574.75	613.75	649.25	0.125	0.375	107.75
avg	1-118	804	Wat is dat dan? vroeg ik.	6	4.0	2.8	716.8499999999999	743.1	780.5	928.3000000000001	0.5	0.6	213.0
avg	4-72	4606	Hij maakte een overdreven buiging voor Mary Cavendish.	8	6.5	4.5	1114.5	1098.625	1264.375	1447.625	0.75	1.25	252.125
avg	4-8	4194	Deze was, tussen haakjes, vrijgesproken van wat hem ten laste was gelegd.	12	8.75	6.0	1471.7291666666667	1454.875	1537.0	1733.375	0.875	1.375	766.0
avg	1-166	1218	Om een uur of acht.	5	3.0	1.7000000000000002	509.7833333333333	506.29999999999995	558.0	639.6	0.4	0.5	36.1
avg	2-120	2270	Volgens mij vermoedde hij dat Mary Cavendish, als ze gewild had, meer had kunnen vertellen.	15	11.4	8.3	1883.5	1940.5	2077.0	2256.6	1.0	1.6000000000000005	369.5
avg	2-57	1763	U vindt dat wij zo lauw zijn, dat wij vuur en energie missen, maar gelooft u mij, dat is niet zo.	21	15.3	8.9	2627.3666666666663	2632.2999999999997	2780.3999999999996	3266.000000000001	2.5	2.9	1273.2
avg	1-17	71	Nee, ze zal nu al wel onderweg zijn van het ziekenhuis.	11	9.5	5.0	1260.055	1248.0	1490.4	1901.3999999999999	1.5999999999999999	1.9	598.8000000000001
avg	3-12	2833	Je hebt nog nooit zoiets gezien!	6	5.0	3.125	759.125	769.25	819.625	913.375	0.625	1.0	281.0
avg	3-154	4082	Goeie hemel! riep ik uit.	5	4.375	2.875	739.375	742.875	837.125	837.125	0.0	0.625	612.875
avg	2-155	2552	Hij gaat brutaal naar de dorpsapotheek en koopt onder zijn eigen naam strychnine, met een verzonnen verhaaltje over een hond, waarvan heel eenvoudig is aan te tonen dat het absurd is.	31	22.599999999999994	14.900000000000002	3970.9249999999993	3984.2999999999993	4205.799999999999	4657.800000000001	2.1000000000000005	3.100000000000001	1155.5
